,Unnamed: 0,DateTime,Junction,ID,WeekDay,Date,Month,Year,Time,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Weekend,Weekday,Time_GRP,Month_GRP,Z,B,C,Y,0,0,0
13,5917,7/1/2017 13:00,3,20170701133,1,1,7,2017,13,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
14,5918,7/1/2017 14:00,3,20170701143,1,1,7,2017,14,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
15,5919,7/1/2017 15:00,3,20170701153,1,1,7,2017,15,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
16,5920,7/1/2017 16:00,3,20170701163,1,1,7,2017,16,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
17,5921,7/1/2017 17:00,3,20170701173,1,1,7,2017,17,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
18,5922,7/1/2017 18:00,3,20170701183,1,1,7,2017,18,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
19,5923,7/1/2017 19:00,3,20170701193,1,1,7,2017,19,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
20,5924,7/1/2017 20:00,3,20170701203,1,1,7,2017,20,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
21,5925,7/1/2017 21:00,3,20170701213,1,1,7,2017,21,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
22,5926,7/1/2017 22:00,3,20170701223,1,1,7,2017,22,1,0,0,0,0,0,0,1,0,A,Z,1,0,0,0,9.0,17.0064280751,11.0
23,5927,7/1/2017 23:00,3,20170701233,1,1,7,2017,23,1,0,0,0,0,0,0,1,0,C,Z,1,0,1,0,8.2,11.3664237304,11.0
24,5928,7/2/2017 0:00,3,20170702003,2,2,7,2017,0,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,13.75,11.9006668131,9.0
25,5929,7/2/2017 1:00,3,20170702013,2,2,7,2017,1,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,13.75,11.9006668131,9.0
26,5930,7/2/2017 2:00,3,20170702023,2,2,7,2017,2,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,13.75,11.9006668131,9.0
27,5931,7/2/2017 3:00,3,20170702033,2,2,7,2017,3,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,8.0,6.34756232339,6.0
28,5932,7/2/2017 4:00,3,20170702043,2,2,7,2017,4,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,8.0,6.34756232339,6.0
29,5933,7/2/2017 5:00,3,20170702053,2,2,7,2017,5,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,8.0,6.34756232339,6.0
30,5934,7/2/2017 6:00,3,20170702063,2,2,7,2017,6,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,8.0,6.34756232339,6.0
31,5935,7/2/2017 7:00,3,20170702073,2,2,7,2017,7,0,1,0,0,0,0,0,0,1,B,Z,1,1,0,0,8.0,6.34756232339,6.0
32,5936,7/2/2017 8:00,3,20170702083,2,2,7,2017,8,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,13.75,11.9006668131,9.0
33,5937,7/2/2017 9:00,3,20170702093,2,2,7,2017,9,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,13.75,11.9006668131,9.0
34,5938,7/2/2017 10:00,3,20170702103,2,2,7,2017,10,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,13.75,11.9006668131,9.0
35,5939,7/2/2017 11:00,3,20170702113,2,2,7,2017,11,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
36,5940,7/2/2017 12:00,3,20170702123,2,2,7,2017,12,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
37,5941,7/2/2017 13:00,3,20170702133,2,2,7,2017,13,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
38,5942,7/2/2017 14:00,3,20170702143,2,2,7,2017,14,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
39,5943,7/2/2017 15:00,3,20170702153,2,2,7,2017,15,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
40,5944,7/2/2017 16:00,3,20170702163,2,2,7,2017,16,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
41,5945,7/2/2017 17:00,3,20170702173,2,2,7,2017,17,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
42,5946,7/2/2017 18:00,3,20170702183,2,2,7,2017,18,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
43,5947,7/2/2017 19:00,3,20170702193,2,2,7,2017,19,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
44,5948,7/2/2017 20:00,3,20170702203,2,2,7,2017,20,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
45,5949,7/2/2017 21:00,3,20170702213,2,2,7,2017,21,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
46,5950,7/2/2017 22:00,3,20170702223,2,2,7,2017,22,0,1,0,0,0,0,0,0,1,A,Z,1,0,0,0,19.8536585366,17.5406711578,15.0
47,5951,7/2/2017 23:00,3,20170702233,2,2,7,2017,23,0,1,0,0,0,0,0,0,1,C,Z,1,0,1,0,13.75,11.9006668131,9.0
48,5952,7/3/2017 0:00,3,20170703003,3,3,7,2017,0,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,12.6956521739,11.9941161818,9.0
49,5953,7/3/2017 1:00,3,20170703013,3,3,7,2017,1,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,12.6956521739,11.9941161818,9.0
50,5954,7/3/2017 2:00,3,20170703023,3,3,7,2017,2,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,12.6956521739,11.9941161818,9.0
51,5955,7/3/2017 3:00,3,20170703033,3,3,7,2017,3,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,6.35294117647,6.44101169212,6.0
52,5956,7/3/2017 4:00,3,20170703043,3,3,7,2017,4,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,6.35294117647,6.44101169212,6.0
53,5957,7/3/2017 5:00,3,20170703053,3,3,7,2017,5,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,6.35294117647,6.44101169212,6.0
54,5958,7/3/2017 6:00,3,20170703063,3,3,7,2017,6,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,6.35294117647,6.44101169212,6.0
55,5959,7/3/2017 7:00,3,20170703073,3,3,7,2017,7,0,0,1,0,0,0,0,0,1,B,Z,1,1,0,0,6.35294117647,6.44101169212,6.0
56,5960,7/3/2017 8:00,3,20170703083,3,3,7,2017,8,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,12.6956521739,11.9941161818,9.0
57,5961,7/3/2017 9:00,3,20170703093,3,3,7,2017,9,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,12.6956521739,11.9941161818,9.0
58,5962,7/3/2017 10:00,3,20170703103,3,3,7,2017,10,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,12.6956521739,11.9941161818,9.0
59,5963,7/3/2017 11:00,3,20170703113,3,3,7,2017,11,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
60,5964,7/3/2017 12:00,3,20170703123,3,3,7,2017,12,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
61,5965,7/3/2017 13:00,3,20170703133,3,3,7,2017,13,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
62,5966,7/3/2017 14:00,3,20170703143,3,3,7,2017,14,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
63,5967,7/3/2017 15:00,3,20170703153,3,3,7,2017,15,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
64,5968,7/3/2017 16:00,3,20170703163,3,3,7,2017,16,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
65,5969,7/3/2017 17:00,3,20170703173,3,3,7,2017,17,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
66,5970,7/3/2017 18:00,3,20170703183,3,3,7,2017,18,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
67,5971,7/3/2017 19:00,3,20170703193,3,3,7,2017,19,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
68,5972,7/3/2017 20:00,3,20170703203,3,3,7,2017,20,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
69,5973,7/3/2017 21:00,3,20170703213,3,3,7,2017,21,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
70,5974,7/3/2017 22:00,3,20170703223,3,3,7,2017,22,0,0,1,0,0,0,0,0,1,A,Z,1,0,0,0,22.1860465116,17.6341205265,15.0
71,5975,7/3/2017 23:00,3,20170703233,3,3,7,2017,23,0,0,1,0,0,0,0,0,1,C,Z,1,0,1,0,12.6956521739,11.9941161818,9.0
72,5976,7/4/2017 0:00,3,20170704003,4,4,7,2017,0,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,11.4210526316,12.0875655506,9.0
73,5977,7/4/2017 1:00,3,20170704013,4,4,7,2017,1,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,11.4210526316,12.0875655506,9.0
74,5978,7/4/2017 2:00,3,20170704023,4,4,7,2017,2,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,11.4210526316,12.0875655506,9.0
75,5979,7/4/2017 3:00,3,20170704033,4,4,7,2017,3,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,5.86666666667,6.53446106084,6.0
76,5980,7/4/2017 4:00,3,20170704043,4,4,7,2017,4,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,5.86666666667,6.53446106084,6.0
77,5981,7/4/2017 5:00,3,20170704053,4,4,7,2017,5,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,5.86666666667,6.53446106084,6.0
78,5982,7/4/2017 6:00,3,20170704063,4,4,7,2017,6,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,5.86666666667,6.53446106084,6.0
79,5983,7/4/2017 7:00,3,20170704073,4,4,7,2017,7,0,0,0,1,0,0,0,0,1,B,Z,1,1,0,0,5.86666666667,6.53446106084,6.0
80,5984,7/4/2017 8:00,3,20170704083,4,4,7,2017,8,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,11.4210526316,12.0875655506,9.0
81,5985,7/4/2017 9:00,3,20170704093,4,4,7,2017,9,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,11.4210526316,12.0875655506,9.0
82,5986,7/4/2017 10:00,3,20170704103,4,4,7,2017,10,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,11.4210526316,12.0875655506,9.0
83,5987,7/4/2017 11:00,3,20170704113,4,4,7,2017,11,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
84,5988,7/4/2017 12:00,3,20170704123,4,4,7,2017,12,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
85,5989,7/4/2017 13:00,3,20170704133,4,4,7,2017,13,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
86,5990,7/4/2017 14:00,3,20170704143,4,4,7,2017,14,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
87,5991,7/4/2017 15:00,3,20170704153,4,4,7,2017,15,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
88,5992,7/4/2017 16:00,3,20170704163,4,4,7,2017,16,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
89,5993,7/4/2017 17:00,3,20170704173,4,4,7,2017,17,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
90,5994,7/4/2017 18:00,3,20170704183,4,4,7,2017,18,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
91,5995,7/4/2017 19:00,3,20170704193,4,4,7,2017,19,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
92,5996,7/4/2017 20:00,3,20170704203,4,4,7,2017,20,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
93,5997,7/4/2017 21:00,3,20170704213,4,4,7,2017,21,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
94,5998,7/4/2017 22:00,3,20170704223,4,4,7,2017,22,0,0,0,1,0,0,0,0,1,A,Z,1,0,0,0,17.1025641026,17.7275698953,15.0
95,5999,7/4/2017 23:00,3,20170704233,4,4,7,2017,23,0,0,0,1,0,0,0,0,1,C,Z,1,0,1,0,11.4210526316,12.0875655506,9.0
96,6000,7/5/2017 0:00,3,20170705003,5,5,7,2017,0,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.94117647059,12.1810149193,9.0
97,6001,7/5/2017 1:00,3,20170705013,5,5,7,2017,1,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.94117647059,12.1810149193,9.0
98,6002,7/5/2017 2:00,3,20170705023,5,5,7,2017,2,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.94117647059,12.1810149193,9.0
99,6003,7/5/2017 3:00,3,20170705033,5,5,7,2017,3,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.8,6.62791042957,6.0
100,6004,7/5/2017 4:00,3,20170705043,5,5,7,2017,4,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.8,6.62791042957,6.0
101,6005,7/5/2017 5:00,3,20170705053,5,5,7,2017,5,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.8,6.62791042957,6.0
102,6006,7/5/2017 6:00,3,20170705063,5,5,7,2017,6,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.8,6.62791042957,6.0
103,6007,7/5/2017 7:00,3,20170705073,5,5,7,2017,7,0,0,0,0,1,0,0,0,1,B,Z,1,1,0,0,3.8,6.62791042957,6.0
104,6008,7/5/2017 8:00,3,20170705083,5,5,7,2017,8,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.94117647059,12.1810149193,9.0
105,6009,7/5/2017 9:00,3,20170705093,5,5,7,2017,9,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.94117647059,12.1810149193,9.0
106,6010,7/5/2017 10:00,3,20170705103,5,5,7,2017,10,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.94117647059,12.1810149193,9.0
107,6011,7/5/2017 11:00,3,20170705113,5,5,7,2017,11,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
108,6012,7/5/2017 12:00,3,20170705123,5,5,7,2017,12,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
109,6013,7/5/2017 13:00,3,20170705133,5,5,7,2017,13,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
110,6014,7/5/2017 14:00,3,20170705143,5,5,7,2017,14,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
111,6015,7/5/2017 15:00,3,20170705153,5,5,7,2017,15,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
112,6016,7/5/2017 16:00,3,20170705163,5,5,7,2017,16,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
113,6017,7/5/2017 17:00,3,20170705173,5,5,7,2017,17,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
114,6018,7/5/2017 18:00,3,20170705183,5,5,7,2017,18,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
115,6019,7/5/2017 19:00,3,20170705193,5,5,7,2017,19,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
116,6020,7/5/2017 20:00,3,20170705203,5,5,7,2017,20,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
117,6021,7/5/2017 21:00,3,20170705213,5,5,7,2017,21,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
118,6022,7/5/2017 22:00,3,20170705223,5,5,7,2017,22,0,0,0,0,1,0,0,0,1,A,Z,1,0,0,0,15.3571428571,17.821019264,15.0
119,6023,7/5/2017 23:00,3,20170705233,5,5,7,2017,23,0,0,0,0,1,0,0,0,1,C,Z,1,0,1,0,7.94117647059,12.1810149193,9.0
120,6024,7/6/2017 0:00,3,20170706003,6,6,7,2017,0,0,0,0,0,0,1,0,0,1,C,Z,1,0,1,0,12.5,12.274464288,9.0
121,6025,7/6/2017 1:00,3,20170706013,6,6,7,2017,1,0,0,0,0,0,1,0,0,1,C,Z,1,0,1,0,12.5,12.274464288,9.0
122,6026,7/6/2017 2:00,3,20170706023,6,6,7,2017,2,0,0,0,0,0,1,0,0,1,C,Z,1,0,1,0,12.5,12.274464288,9.0
123,6027,7/6/2017 3:00,3,20170706033,6,6,7,2017,3,0,0,0,0,0,1,0,0,1,B,Z,1,1,0,0,6.5,6.7213597983,6.0
124,6028,7/6/2017 4:00,3,20170706043,6,6,7,2017,4,0,0,0,0,0,1,0,0,1,B,Z,1,1,0,0,6.5,6.7213597983,6.0
125,6029,7/6/2017 5:00,3,20170706053,6,6,7,2017,5,0,0,0,0,0,1,0,0,1,B,Z,1,1,0,0,6.5,6.7213597983,6.0
126,6030,7/6/2017 6:00,3,20170706063,6,6,7,2017,6,0,0,0,0,0,1,0,0,1,B,Z,1,1,0,0,6.5,6.7213597983,6.0
127,6031,7/6/2017 7:00,3,20170706073,6,6,7,2017,7,0,0,0,0,0,1,0,0,1,B,Z,1,1,0,0,6.5,6.7213597983,6.0
128,6032,7/6/2017 8:00,3,20170706083,6,6,7,2017,8,0,0,0,0,0,1,0,0,1,C,Z,1,0,1,0,12.5,12.274464288,9.0
129,6033,7/6/2017 9:00,3,20170706093,6,6,7,2017,9,0,0,0,0,0,1,0,0,1,C,Z,1,0,1,0,12.5,12.274464288,9.0
130,6034,7/6/2017 10:00,3,20170706103,6,6,7,2017,10,0,0,0,0,0,1,0,0,1,C,Z,1,0,1,0,12.5,12.274464288,9.0
131,6035,7/6/2017 11:00,3,20170706113,6,6,7,2017,11,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
132,6036,7/6/2017 12:00,3,20170706123,6,6,7,2017,12,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
133,6037,7/6/2017 13:00,3,20170706133,6,6,7,2017,13,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
134,6038,7/6/2017 14:00,3,20170706143,6,6,7,2017,14,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
135,6039,7/6/2017 15:00,3,20170706153,6,6,7,2017,15,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
136,6040,7/6/2017 16:00,3,20170706163,6,6,7,2017,16,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
137,6041,7/6/2017 17:00,3,20170706173,6,6,7,2017,17,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
138,6042,7/6/2017 18:00,3,20170706183,6,6,7,2017,18,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
139,6043,7/6/2017 19:00,3,20170706193,6,6,7,2017,19,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
140,6044,7/6/2017 20:00,3,20170706203,6,6,7,2017,20,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
141,6045,7/6/2017 21:00,3,20170706213,6,6,7,2017,21,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
142,6046,7/6/2017 22:00,3,20170706223,6,6,7,2017,22,0,0,0,0,0,1,0,0,1,A,Z,1,0,0,0,16.9545454545,17.9144686327,15.0
143,6047,7/6/2017 23:00,3,20170706233,6,6,7,2017,23,0,0,0,0,0,1,0,0,1,C,Z,1,0,1,0,12.5,12.274464288,9.0
144,6048,7/7/2017 0:00,3,20170707003,7,7,7,2017,0,0,0,0,0,0,0,1,1,0,C,Z,1,0,1,0,8.875,11.9271199427,11.0
145,6049,7/7/2017 1:00,3,20170707013,7,7,7,2017,1,0,0,0,0,0,0,1,1,0,C,Z,1,0,1,0,8.875,11.9271199427,11.0
146,6050,7/7/2017 2:00,3,20170707023,7,7,7,2017,2,0,0,0,0,0,0,1,1,0,C,Z,1,0,1,0,8.875,11.9271199427,11.0
147,6051,7/7/2017 3:00,3,20170707033,7,7,7,2017,3,0,0,0,0,0,0,1,1,0,B,Z,1,1,0,0,5.75,6.37401545302,6.0
148,6052,7/7/2017 4:00,3,20170707043,7,7,7,2017,4,0,0,0,0,0,0,1,1,0,B,Z,1,1,0,0,5.75,6.37401545302,6.0
149,6053,7/7/2017 5:00,3,20170707053,7,7,7,2017,5,0,0,0,0,0,0,1,1,0,B,Z,1,1,0,0,5.75,6.37401545302,6.0
150,6054,7/7/2017 6:00,3,20170707063,7,7,7,2017,6,0,0,0,0,0,0,1,1,0,B,Z,1,1,0,0,5.75,6.37401545302,6.0
151,6055,7/7/2017 7:00,3,20170707073,7,7,7,2017,7,0,0,0,0,0,0,1,1,0,B,Z,1,1,0,0,5.75,6.37401545302,6.0
152,6056,7/7/2017 8:00,3,20170707083,7,7,7,2017,8,0,0,0,0,0,0,1,1,0,C,Z,1,0,1,0,8.875,11.9271199427,11.0
153,6057,7/7/2017 9:00,3,20170707093,7,7,7,2017,9,0,0,0,0,0,0,1,1,0,C,Z,1,0,1,0,8.875,11.9271199427,11.0
154,6058,7/7/2017 10:00,3,20170707103,7,7,7,2017,10,0,0,0,0,0,0,1,1,0,C,Z,1,0,1,0,8.875,11.9271199427,11.0
155,6059,7/7/2017 11:00,3,20170707113,7,7,7,2017,11,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
156,6060,7/7/2017 12:00,3,20170707123,7,7,7,2017,12,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
157,6061,7/7/2017 13:00,3,20170707133,7,7,7,2017,13,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
158,6062,7/7/2017 14:00,3,20170707143,7,7,7,2017,14,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
159,6063,7/7/2017 15:00,3,20170707153,7,7,7,2017,15,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
160,6064,7/7/2017 16:00,3,20170707163,7,7,7,2017,16,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
161,6065,7/7/2017 17:00,3,20170707173,7,7,7,2017,17,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
162,6066,7/7/2017 18:00,3,20170707183,7,7,7,2017,18,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
163,6067,7/7/2017 19:00,3,20170707193,7,7,7,2017,19,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
164,6068,7/7/2017 20:00,3,20170707203,7,7,7,2017,20,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
165,6069,7/7/2017 21:00,3,20170707213,7,7,7,2017,21,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
166,6070,7/7/2017 22:00,3,20170707223,7,7,7,2017,22,0,0,0,0,0,0,1,1,0,A,Z,1,0,0,0,9.85714285714,17.5671242874,11.0
167,6071,7/7/2017 23:00,3,20170707233,7,7,7,2017,23,0,0,0,0,0,0,1,1,0,C,Z,1,0,1,0,8.875,11.9271199427,11.0
